Date,Title,Content
2010-12-01,Biomedical activities of endohedral metallofullerene optimized for nanopharmaceutics,"Endohedral metallofullerenes, a novel form of carbon-related nanomaterials, currently attract wide attention for their potential applications in biomedical fields such as therapeutic medicine. Most endohedral metallofullerenes are synthesized using C 60 or higher molecular weight fullerenes because of the limited interior volume of fullerene. It is known that the encapsulated metal atom has strong electronic interactions with the carbon cage in metallofullerenes. Gd@C 82 is one of the most important molecules in the metallofullerene family, known as Magnetic Resonance Imaging (MRI) contrast agent candidate for diagnostic imaging. Gadolinium endohedral metallofullerenol (e.g., Gd@C 82(OH) 22) is a functionalized fullerene with gadolinium trapped inside carbon cage. Our group previously demonstrated that the distinctive chemical and physical properties of Gd@C 82(OH) 22 are dependent on the number and position of the hydroxyl groups on the fullerene cage. The present article summarizes our latest findings of biomedical effects of Gd@C 82(OH) 22 and gives rise to a connected flow of the existing knowledge and information from experts in the field. It briefly narrates the synthesis and physico-chemical properties of Gd@C 82(OH) 22. The polyhydroxylated nanoparticles exhibit the enhanced water solubility and high purity, and were tested as a MRI contrast agent. Gd@C 82(OH) 22 treatment inhibited tumor growth in tumor-bearing nude mice. Although the precise mechanisms of this action are not well defined, our in vitro data suggest involvements of improved immunity and antioxidation by Gd@C 82(OH) 22 and its size-based selective targeting to tumor site. The review critically analyzed the relevant data instead of fact-listing, and explained the potential for developing Gd@C 82(OH) 22 into a diagnostic or therapeutic agent. Copyright © 2010 American Scientific Publishers."
2010-12-01,In vitro cytotoxicity of transparent yellow iron oxide nanoparticles on human glioma cells,"With rapid development of nanotechnology, concerns about the possible adverse health effects on human beings by using nanomaterials have been raised. Transparent yellow iron oxide (α-FeOOH) nanoparticles have been widely used in paints, plastic, rubber, building materials, papermaking, food products and pharmaceutical industry, thus the potential health implications by the exposure should be considered. The purpose of this study is to assess the cytotoxicity of transparent yellow iron oxide nanoparticles on U251 human glioma cells. The α-FeOOH nanoparticles are in clubbed shapes with 9 nm in diameter and 43 nm long. The specific surface area is 115.3 m 2/g. After physicochemical characterization of the nanoparticles, U251 cells were exposed to α-FeOOH at the doses of 0, 3.75, 15, 60 and 120 (μg/mL. The results showed that the α-FeOOH nanoparticles reduced the cell viability and induced necrosis and apoptosis in U251 cells. In addition, nanoparticle exposure significantly increased the levels of superoxide anion and nitric oxide in a dose-dependent fashion in the cells. Our results suggest that exposure to α-FeOOH nanoparticles induce significant free radical formation and cytotoxic effects. The large surface area that induced high surface reactivity may play an important role in the cytotoxic effect of α-FeOOH nanoparticles. Copyright © 2010 American Scientific Publishers."
2010-12-01,Oxidative stress and apoptosis induced by iron oxide nanoparticles in cultured human umbilical endothelial cells,"Recent epidemiologic researches indicate that exposure to ultrafine particles (nanoparticles) is an independent risk factor for several cardiovascular diseases. The induction of endothelial injuries is hypothesized to be an attractive mechanism involved in these cardiovascular diseases. To investigate this hypothesis, the widely used iron nanomaterials, ferric oxide (Fe 2O 3) and ferriferrous oxide (Fe 3O 4) nanoparticles were incubated with human umbilical endothelial cells (ECV304 cells) at different concentrations of 2, 20, 100 μg/mL. The cell viability, the rate of apoptosis, the apoptotic nuclear morphology and the mitochondria membrane potential were measured to estimate the cell necrosis and apoptosis caused by the nanoparticle exposure. The stimulation of superoxide anion (O 2·-) and nitric oxide (NO) were examined to evaluate the stress responses of endothelial cells. Our results indicated that both the Fe 2O 3 and Fe 3O 4 nanoparticles could generate oxidative stress as well as the significant increase of nitric oxide in ECV304 cells. The loss of mitochondria membrane potential and the apoptotic chromatin condensation in the nucleus were observed as the early signs of apoptosis. It is inferred the stress response might be an important mechanism involving in endothelial cells apoptosis and death, and these injuries in endothelial cells might play a key role in downstream cardiovascular diseases such as atheroscelerosis, hypertension and myocardial infarction (MI). Copyright © 2010 American Scientific Publishers."
2010-12-01,Transmembrane delivery of aggregated [Gd@C <inf>82</inf>(OH) <inf>22</inf>] <inf>n</inf> nanoparticles,"We investigated whether multi-hydroxyl metallofullerenes can penetrate into erythrocyte and whether this potential transmembrane delivery requires aggregated nanostructure of these particles. The metal atom encapsulated in metallofullerenes was used as a quantitative marker to investigate body distribution of aggregated nanoparticles in cytomembrane and cytoplasm. Image of atomic force microscopy (AFM) and assay of inductively coupled plasma-mass spectrometry (ICP-MS) suggested that aggregated [Gd@C 82(OH) 22] n particles traversed through cytomembrane into cytoplasm. Aggregated Gd nanostructure belonged to small sphere with average diameter of 22.4 ±0.5 nm. For pristine Gd@C 82 molecule, due to the electron donation from Gd atom, the distribution of electrons on the surface of carbon cage was localized. The electrophilic additive reaction of polyhydroxyl on the surface of Gd@C 82 was directly affected by local distribution of electrons. This resulted in local distribution of hydroxyls on the surface of Gd nanoparticles. Local distribution of hydroxyls brought about polar and nonpolar domains on particle surface, which induced Gd@C 82(OH) 22 to be amphiphilic molecule with due hydrophilic and hydrophobic properties. Amphiphilic properties of these molecules promoted their mutual aggregation in water. In the process of aggregation, amphiphilic properties of aggregated nanoparticles were well maintained, and besides, hydrophilic and hydrophobic domains were also regularly distributed on the surface of [Gd@C 82(OH) 22] n particles. The amphiphilic nanoparticles attached externally to cytomembrane of erythrocyte might be effectively driven by hydrophobic effect when they directly contacted cytomembrane of erythrocyte. The number of [Gd@C 82(OH) 22] n nanoparticles attached to cytomembrane reached up to a certain critical threshold, a significant curvature tension of membrane would occur. The shape of cell was accordingly changed. Increased membrane tension triggered the sudden opening of specific pores as a result of cytmembrane response to nanoparitcle effect and the [Gd@C 82(OH) 22] n nanoparticles gained entry to cell via these pores. This process was biologically independent of caveolar-mediated endocytosis or transportation pathway via ion channels. Copyright © 2010 American Scientific Publishers."
2010-12-01,"Nanosmile website on nanosafety training, education and public dialogue issues","This paper deals with communication strategy on emerging risk situations. The lessons learnt from the French National Debate on nanotechnolgy highlight Nanosmile options taken in order to support public dialogue. Users feed back is discussed, then Nanosmile perspectives are presented. ©2010 IEEE."
2010-12-01,ZnO and TiO<inf>2</inf> particles: A study on nanosafety and photoprotection,"Nanoparticles of titanium dioxide (TiO2) and zinc oxide (ZnO) are used in sunscreens as protective compounds against UV radiation. We investigate these particles from the viewpoint of nanosafety (penetration into skin in vivo, production of free radicals when UV-irradiated) as well as UV protection. We show that: a) even after multiple applications, the particles remain within stratum corneum (uppermost skin layer); b) the optimal sizes are 62 nm and 45 nm, respectively for TiO2 and ZnO particles for 310-nm light and, correspondingly, 122 and 140 nm - for 400-nm radiation; c) in general, small particles (25 nm in diameter) are more photoactive than the larger ones (400 nm in diameter); however, on the background if porcine skin in vitro this difference is not seen and is substantially surpassed by skin contribution into production of free radicals. © 2010 SPIE."
2010-12-01,"Highly sensitive, colorimetric detection of mercury(II) in aqueous media by quaternary ammonium group-capped gold nanoparticles at room temperature","We provide a highly sensitive and selective assay to detect Hg2+ in aqueous solutions using gold nanoparticles modified with quaternary ammonium group-terminated thiols at room temperature. The mechanism is the abstraction of thiols by Hg2+ that led to the aggregation of nanoparticles. With the assistance of solar light irradiation, the detection limit can be as low as 30 nM, which satisfies the guideline concentration of Hg2+ in drinking water set by the WHO. In addition, the dynamic range of detection is wide (3 × 10-8 -1 × 10-2 M). This range, to our best knowledge, is the widest one that has been reported so far in gold nanoparticle (AuNP)-based assays for Hg2+. © 2010 American Chemical Society."
2010-11-09,Nanomaterials Optimized to improve delivery efficiency for gene therapy,"Polycationic nanoparticles are potential as polycationic nonviral vectors (polyplexes) to overcome the defects of traditional viral vectors. The low transfection efficiency in vivo was attributed to poor circulation of polyplexes with high residual positive charges on the surface, which cause them susceptible to agglomerate with negatively charged serum components and to be scavenged by macrophages, whereas, the positive charges are likewise beneficial polyplexes to interact with negative-charged plasma membranes of targeted cells and specifically increase intracellular transfection efficiency of polyplexes. Numerous studies focused on revealing the relationship between the structure of polycationic vectors and the transfection efficiency in vivo. The designed polyplexes in our group to extend nanoparticles circulation is possible to overcome other barriers including endosome escape, cytoplasmic transport and nuclear entry for ultimately successful gene transfection in vivo. Polyplexes circulation was prolonged by modifying with polycations such as PEIs, PDMAEMA, chitosan et al. It was found that PEGylation of polyplexes could improve the stability of polyplexes in vivo but dramatically decrease therapeutic efficiency due to reduced transfection. In addition, the strong hydrophilicity of the PEG segments could dissociate PEGylated polyplexes under the physiological environment and attenuate polycation carrying with target genes. polycationic nonviral gene delivery vectors in order to improve the circulation time and transfection efficiency in vivo for efficient gene therapyin order to improve the circulation time. Polyplexes might be potential to be alternative nonviral gene delivery vectors for efficient clinical therapy."
2010-11-07,A simple PDMS-based microfluidic channel design that removes bubbles for long-term on-chip culture of mammalian cells,"This report shows methods to fabricate polydimethylsiloxane (PDMS) microfluidic systems for long-term (up to 10 day) cell culture. Undesired bubble accumulation in microfluidic channels abruptly changes the microenvironment of adherent cells and leads to the damage and death of cells. Existing bubble trapping approaches have drawbacks such as the need to pause fluid flow, requirement for external vacuum or pressure source, and possible cytotoxicity. This study reports two kinds of integrated bubble trap (IBT) which have excellent properties, including simplicity in structure, ease in fabrication, no interference with the flow, and long-term stability. IBT-A provides the simplest solution to prevent bubbles from entering microfluidic channels. In situ time-lapse imaging experiments indicate that IBT-B is an excellent device both for bubble trapping and debubbling in cell-loaded microfluidics. MC 3T3 E1 cells, cultured in a long and curved microfluidic channel equipped with IBT-B, showed high viability and active proliferation after 10 days of continuous fluid flow. The comprehensive measures taken in our experiments have led to successful long-term, bubble-free, on-chip culture of cells. © The Royal Society of Chemistry 2010."
2010-11-01,Quaternized chitosan (QCS) nanoparticles as a novel delivery system for ammonium glycyrrhizinate,"The aim of this study was to generate a new type of nanoparticles made of quaternized chitosan (QCS) and poly(aspartic acid) via the ionotropic gelation technique and to evaluate their potential for the association and delivery of ammonium glycyrrhizinate (GLA). The effects of the pH value of nanoparticles, QCS molecular weight (Mw) and poly(aspartic acid) concentration on GLA encapsulation were studied. Suitably pH value of nanoparticles, moderate QCS MW, optimal concentration ratio of poly(aspartic acid) and QCS favored higher GLA encapsulation efficiency. The release of GLA from nanoparticles was pH-dependent. Fast release occurred in 0.1 M phosphate buffer solution (PBS, pH = 7.4), while the release was slow in 0.1 M HCI (pH = 1.2). The results showed that the new QCS/poly(aspartic acid) nanoparticles have a promising potential in GLA delivery system. Copyright © 2010 American Scientific Publishers."
2010-11-01,A nanocomplex system as targeted contrast agent delivery vehicle for magnetic resonance imaging dynamic contrast enhancement study,"We have developed and tested a liposomal nanocomplex system, which contains Gd-DTPA as a payload and transferrin on the surface, as a tumor specific targeting MRI contrast agent for studying prostate cancer tumors in mice. In vivo, the probe significantly enhanced the MRI signal. The image contrast between the peripheral region of the tumor and the non-involved muscle was nearly 50% higher two hours after administration of the nanocomplex. The liposomal nanocomplex increased the amount of Gd accumulated in tumors by factor 2.8 compared to that accumulated by using Magnevist alone. Moreover, the heterogeneous MRI image features correlate well with the tumor pathology. The image enhancement patterns can be used for cancer prognosis and non-invasive monitoring of the response to therapy. Copyright © 2010 American Scientific Publishers."
2010-11-01,"""Smart"" nanomaterials for cancer therapy","Recent development in nanotechnology has provided new tools for cancer therapy and diagnostics. Because of their small size, nanoscale devices readily interact with biomolecules both on the cell surface and inside the cell. Nanomaterials, such as fullerenes and their derivatives, are effective in terms of interactions with the immune system and have great potential as anticancer drugs. Comparatively, other nanomaterials are able to load active drugs to cancer cells by selectively using the unique tumor environment, such as their enhanced permeability, retention effect and the specific acidic microenvironment. Multifunctional and multiplexed nanoparticles, as the next generation of nanoparticles, are now being extensively investigated and are promising tools to achieve personalized and tailored cancer treatments. © 2010 Science China Press and Springer-Verlag Berlin Heidelberg."
2010-11-01,Fullerenes as unique nanopharmaceuticals for disease treatment,"As unique nanoparticles, fullerenes have attracted much attention due to their unparalleled physical, chemical and biological properties. Various functionalized fullerenes with -OH, -NH2, -COOH, and peptide modifications were developed. It summarized the biological activities of fullerenes derivatives in cancer therapy with high efficiency and low toxicity, as reactive oxygen species scavenger and lipid peroxidation inhibitor, to inhibit human immunodeficiency virus and to suppress bacteria and microbial at low concentration. In addition, the mechanism for fullerene to enter cells and biodistribution of fullerene in vivo was also discussed. This research focuses on the current understanding of fullerenes-based nanomaterials in the potential clinical application as well as biological mechanism of fullerenes and its derivatives in disease therapy. © 2010 Science China Press and Springer-Verlag Berlin Heidelberg."
2010-11-01,Ratio-contrast imaging of dual-energy absorption for element mapping with a scanning transmission X-ray microscope,"The detection of chemical mapping with a spatial resolution of 30 nm has been achieved with a scanning transmission X-ray microscope at the Shanghai Synchrotron Radiation Facility. For each specimen, two absorption images were scanned separately with energies E1 and E2: E1 was focused on the absorption edge of the chosen element and E2 was focused below the edge. A K-edge division method is proposed and applied to obtain the element mapping. Compared with the frequently used K-edge subtraction method, this ratio-contrast method is shown to be more accurate and sensitive in identifying the elements of interest, where the definition of the contrast threshold is simple and clear in physics. Several examples are presented to illustrate the effectiveness of the method. © 2010 International Union of Crystallography."
2010-10-26,Control performance and biomembrane disturbance of carbon nanotube artificial water channels by nitrogen-doping,"To establish ways to control the performance of artificial water channels is a big challenge. With molecular dynamics studies, we found that water flow inside the water channels of carbon nanotubes (CNTs) can be controlled by reducing or intensifying interaction energy between water molecules and the wall of the CNTs channel. A way of example toward this significant goal was demonstrated by the doping of nitrogen into the wall of CNTs. Different ratios of nitrogen doping result in different controllable water performance which is dominated mainly through a gradient of van der Waals forces created by the heteroatom doping in the wall of CNTs. Further results revealed that the nitrogen-doped CNT channels show less influence on the integrality of biomembrane than the pristine one, while the nitrogen-doped double-walled carbon nanotube exhibits fewer disturbances to the cellular membrane integrality than the nitrogen-doped single-walled carbon nanotube when interacting with biomembranes. © 2010 American Chemical Society."
2010-10-01,Synthesis and characterization of metallofullerene derivatives La@C<inf>82</inf>-(C<inf>4</inf>N<inf>2</inf>H<inf>8</inf>) <inf>m</inf>H<inf>n</inf>,"Metallofullerene derivatives offer the opportunity to produce novel and advanced materials. In this work, we presented the synthesis of metallofullerene piperazine derivatives under different conditions by changing the temperature, light and ratio of the reactants. Three metallofullerene piperazine derivatives [La@C82-C4 N2H8, La@C82-C4 N2H8-H8, and La@C82-(C4N2H8) 2-H6 were separated and confirmed by MALDI-TOF-MS, UV-Vis-NIR and FTIR. Compared with the hollow fullerene C60, we found that metallofullerene showed higher reactivity than C60 and produced different derivatives. The mechanism of the reaction was discussed."
2010-10-01,Lysosomal proteolysis is the primary degradation pathway for cytosolic ferritin and cytosolic ferritin degradation is necessary for iron exit,"Cytosolic ferritins sequester and store iron, consequently protecting cells against iron-mediated free radical damage. However, the mechanisms of iron exit from the ferritin cage and reutilization are largely unknown. In a previous study, we found that mitochondrial ferritin (MtFt) expression led to a decrease in cytosolic ferritin. Here we showed that treatment with inhibitors of lysosomal proteases largely blocked cytosolic ferritin loss in both MtFt-expressing and wild-type cells. Moreover, cytosolic ferritin in cells treated with inhibitors of lysosomal proteases was found to store more iron than did cytosolic ferritins in untreated cells. The prevention of cytosolic ferritin degradation in MtFt-expressing cells significantly blocked iron mobilization from the protein cage induced by MtFt expression. These studies also showed that blockage of cytosolic ferritin loss by leupeptin resulted in decreased cytosolic ferritin synthesis and prolonged cytosolic ferritin stability, potentially resulting in diminished iron availability. Lastly, we found that proteasomes were responsible for cytosolic ferritin degradation in cells pretreated with ferric ammonium citrate. Thus, the current studies suggest that cytosolic ferritin degradation precedes the release of iron in MtFt-expressing cells; that MtFt-induced cytosolic ferritin decrease is partially preventable by lysosomal protease inhibitors; and that both lysosomal and proteasomal pathways may be involved in cytosolic ferritin degradation. © 2010, Mary Ann Liebert, Inc."
2010-10-01,Surface chemistry and aspect ratio mediated cellular uptake of Au nanorods,"Gold nanorods (Au NRs) have been recognized as promising materials for biomedical applications, like sensing, imaging, gene and drug delivery and therapy, but their toxicological issues are still controversial, especially for the Au NRs synthesized with seed-mediated method. In this study, we investigated the influence of aspect ratio and surface coating on their toxicity and cellular uptake. The cellular uptake is highly dependent on the aspect ratio and surface coating. However, the surface chemistry has the dominant roles since PDDAC-coated Au NRs exhibit a much greater ability to be internalized by the cells. The present data demonstrated shape-independent but coating-dependent cytotoxicity. Both the CTAB molecules left in the suspended solution and on the surface of Au NRs were identified as the actual cause of cytotoxicity. CTAB can enter cells with or without Au NRs, damage mitochondria, and then induce apoptosis. The effects of surface coating upon toxicity and cellular uptake were also examined using Au NRs with different coatings. When Au NRs were added into the medium, the proteins were quickly adsorbed onto the Au NRs that made the surface negatively charged. The surface charge may not directly affect the cellular uptake. We further demonstrated that the amount of serum proteins, especially for BSA, adsorbed on the Au NRs had a positive correlation with the capacity of Au NRs to enter cells. In addition, we have successfully revealed that the cationic PDDAC-coated Au NRs with an aspect ratio of 4 possess an ideal combination of both negligible toxicity and high cellular uptake efficiency, showing a great promise as photothermal therapeutic agents. © 2010 Elsevier Ltd."
2010-10-01,Amphiphilic hyper-branched co-polymer nanoparticles for the controlled delivery of anti-tumor agents,"In this investigation, we have designed and synthesized an amphiphilic co-polymer with hyper-branched poly(amine-ester) and polylactide (HPAE-co-PLA) to generate nanoparticles (NPs). These have been used to encapsulate a highly active hydrophobic anti-tumor agent, 2-benzoylpyridine 4-ethyl-3-thiosemicarbazone (Bp4eT). Encapsulation in NPs was done in an effort to increase the anti-tumor activity of this agent by facilitating its delivery to tumor cells. We have also examined and optimized the formulation parameters of the NPs that alter their drug-loading capacity and their physical, chemical and biological properties. The resulting NPs exhibited high Bp4eT-loading capacity and substantial stability in aqueous solution. In vitro drug release studies demonstrated a controlled drug release profile with increased release at acidic pH. Anti-tumor proliferation assays showed that both free drug and drug-encapsulated NPs markedly inhibited tumor cell proliferation in a time- and concentration-dependent manner. Direct microscopic observation revealed that the fluorescent NPs were taken up by cells and localized, in part, in organelles consistent with lysosomes. These results demonstrate a feasible application of the amphiphilic hyper-branched co-polymer, HPAE-co-PLA, as nanocarriers for intracellular delivery of potent anti-tumor agents. © 2010 Elsevier Ltd."
2010-09-28,Enhanced gene delivery and siRNA silencing by gold nanoparticles coated with charge-reversal polyelectrolyte,"Charge-reversal functional gold nanoparticles first prepared by layer-by-layer technique were employed to deliver small interfering RNA (siRNA) and plasmid DNA into cancer cells. Polyacrylamide gel electrophoresis measurements of siRNA confirmed the occurrence of the charge-reversal property of functional gold nanoparticles. The expression efficiency of enhanced green fluorescent protein (EGFP) was improved by adjuvant transfection with charge-reversal functional gold nanoparticles, which also had much lower toxicity to cell proliferation. Lamin A/C, an important nuclear envelope protein, was effectively silenced by lamin A/C-siRNA delivered by charge-reversal functional gold nanoparticles, whose knockdown efficiency was better than that of commercial Lipofectamine 2000. Confocal laser scanning microscopic images indicated that there was more cy5-siRNA distributed throughout the cytoplasm for cyanine 5-siRNA/polyethyleneimine/cis-aconitic anhydride-functionalized poly(allylamine)/ polyethyleneimine/11- mercaptoundecanoic acid-gold nanoparticle (cy5-siRNA/PEI/PAH-Cit/PEI/MUA-AuNP) complexes. These results demonstrate the feasibility of using charge-reversal functional gold nanoparticles as a means of improving the nucleic acid delivery efficiency. © 2010 American Chemical Society."
2010-09-21,Recent developments employing new materials for readout in lab-on-a-chip,"The invention of new materials has continuously driven the development of lab-on-a-chip (LOC) and related technologies. The readout or detection of assay results in LOC technologies has particularly benefited from new materials. This paper reviews recent developments (2006 to early 2010) that employ nanotechnology, electrochemisty, optical methods and so forth, with an emphasis on biochemical targets as the analytes. © 2010 The Royal Society of Chemistry."
2010-09-15,Neuroprotective mechanism of mitochondrial ferritin on 6-hydroxydopamine- induced dopaminergic cell damage: Implication for neuroprotection in parkinson's disease,"Neuronal iron homeostasis disruption and oxidative stress are closely related to the pathogenesis of Parkinson's disease (PD). Adult iron-regulatory protein 2 knockout (Ireb2-/-) mice develop iron accumulation in white matter tracts and nuclei in different brain area and display severe neurodegeneration in Purkinje cells of the cerebrum. Mitochondrial ferritin (MtFt), a newly discovered ferritin, specifically expresses in high energy-consuming cells, including neurons of brain and spinal cord. Interestingly, the decreased expression of MtFt in cerebrum, but not in striatum, matches the differential neurodegeneration pattern in these Ireb2 -/- mice. To explore its effect on neurodegeneration, the effects of MtFt expression on 6-hydrodopamine (6-OHDA)-induced neuronal damage was examined. The overexpression of MtFt led to a cytosolic iron deficiency in the neuronal cells and significantly prevented the alteration of iron redistribution induced by 6-OHDA. Importantly, MtFt strongly inhibited mitochondrial damage, decreased production of the reactive oxygen species and lipid peroxidation, and dramatically rescued apoptosis by regulating Bcl-2, Bax and caspase-3 pathways. In conclusion, this study demonstrates that MtFt plays an important role in preventing neuronal damage in an 6-OHDA-induced parkinsonian phenotype by maintaining iron homeostasis. Regulation of MtFt expression in neuronal cells may provide a new neuroprotective strategy for PD. Antioxid. © 2010 Mary Ann Liebert, Inc."
2010-09-10,A nanoscale jigsaw-puzzle approach to large π-conjugated systems,"(Figure Equotion Present) Piecing the puzzle together: A simple model of stability for hybrid carbon-conjugated materials is revealed and computationally verified. Based on this model, a simple ""jigsaw-puzzle"" strategy towards the design for a family of highly viable hybrid carbon-conjugated materials is proposed (see picture; C green, N blue, H white). © 2010 Wiley-VCH Verlag GmbH & Co. KGaA, Weinheim."
2010-09-08,Small molecule-capped gold nanoparticles as potent antibacterial agents that target gram-negative bacteria,"This report illustrates a new strategy in designing antibacterial agents-a series of commercially available compounds, amino-substituted pyrimidines (themselves completely inactive as antibiotics), when presented on gold nanoparticles (NPs), show antibacterial activities against multidrug-resistant clinical isolates, without external sources of energy such as IR. These pyrimidine-capped gold NPs exert their antibiotic actions via sequestration of magnesium or calcium ions to disrupt the bacterial cell membrane, resulting in leakage of cytoplasmic contents including nucleic acids from compromised cell membranes, and via interaction with DNA and inhibition of protein synthesis by internalized NPs. These amino-substituted pyrimidine-capped gold NPs induce bacterial resistance more slowly compared with conventional, small-molecule antibiotics and appear harmless to human cells; these NPs may hence be useful for clinical applications. © 2010 American Chemical Society."
2010-09-07,"Poly(ε-caprolactone)-graft-poly(2-(N, N-dimethylamino) ethyl methacrylate) nanoparticles: PH dependent thermo-sensitive multifunctional carriers for gene and drug delivery","pH-dependent temperature- sensitive poly(ε-caprolactone)-graft-poly(2- (dimethylamino) ethyl methacrylate) (PCL-g-PDMAEMA), a kind of degradable, amphiphilic, cationic copolymer, was synthesized. PCL-g-PDMAEMA was self-assembled into core-shell nanoparticles with an ultralow critical association concentration at about 8.1 × 10-4 g L-1. It was found that PCL-g-PDMAEMA nanoparticles were able to simultaneously entrap hydrophobic paclitaxel and load DNA. Hydrophobic drug paclitaxel, loaded by PCL-g-PDMAEMA NPs, could be released faster in an acidic environment than in a neutral environment, and PCL-g-PDMAEMA NPs showed a comparable in vitro gene transfection efficiency to Lipofectamine 2000. In addition, the gene transfection efficiency was enhanced by the addition of 5% serum. Besides, confocal microscopic measurements indicated that PCL-g-PDMAEMA nanoparticles/DNA polyplexes could escape from the endosome and release the payloads effectively in cytoplasm. These results suggest PCL-g-PDMAEMA has great potential for achieving the synergistic effect of drug and gene therapies in vivo. © 2010 The Royal Society of Chemistry."
2010-09-01,State and local regulation of nanotechnology: Two opposing methodologies,"The nascent efforts of U.S. municipalities and states entering the nanotechnology regulation arena appear to be funneling them into one of two broad categories: Cities and states which are folding nanomaterials into their existing hazardous materials regulations, and cities and states which are forming task groups and committees to study the issues and provide feedback to the state. The first group is coalescing around the state's interest and responsibility in safeguarding the health of the public, its workers, and the environment. The second group generally has as one of its goals pursuing the potential economic and quality of life benefits that those states acknowledge may come from thoughtful application of nanotechnologies. This article offers a survey of the regulatory efforts pursued to date by cities-notably Berkeley, California and Cambridge, Massachusetts-and the several states which are venturing into the fray, and concludes that the second, more holistic approach to local and state-level regulation may yield the widest benefit to the citizen, the governing body, and the nanotechnology practitioner."
2010-09-01,"An industry-driven approach to EHS Issues: ""The nanosafety consortium for carbon""","The NanoSafety Consortium for Carbon (NCC) is an industry-driven group formed to proactively address potential environmental, health, safety, and regulatory concerns related to the commercialization of its members' nanoscale carbon products. NCC was formed to take advantage of an offer by the EPA for a consortium of companies to providing testing regarding carbon nanotube toxicity. This article provides background on NCC's activities, purpose, and goals."
2010-09-01,New methods for nanotoxicology: Synchrotron radiation-based techniques,"Nanotoxicology, a new branch of bionanoscience, deals with the study and application of the toxic or biological effects of nanomaterials or nanostructures, and aims to fill gaps in our knowledge of interactions between nano- and biosystems. However, progress in this new discipline largely relies on developing methodology to characterize nanomaterials in biological samples, quantify nanoparticles in living systems, and study their uptake, translocation, biodistribution, location and chemical status in vitro and in vivo, etc. In this review article, we focus on the main features of synchrotron radiation-based methods and their application to the study of the toxicological activities of nanomaterials. Synchrotron radiation-based analytical techniques are shown to provide a potent means for characterizing the toxic or biological behaviors of nanoparticles in biological systems. © 2010 Springer-Verlag."
2010-09-01,Molecular interaction between europium decatungstate and histone H1 and its application as a novel biological labeling agent,"Polyoxometalates (POMs) show promising biological activities, but the mechanism of potential therapeutic effects remains to be elucidated at a molecular level. As a step toward the elucidation of the mechanistic pathways governing the bioactivity of POMs, the interaction between Eu-containing decatungstate [EuW10O36]9- (EuW10) and histone H1 has been studied. Fluorescence/luminescence analysis showed the existence of a strong interaction between EuW10 and histone H1. This interaction has key effects both on the luminescence of EuW10 and on the structure of histone H1. A gradual and intense enhancement of EuW10 luminescence was observed upon addition of increasing concentrations of histone H1. Circular dichroism investigations indicated that the binding of EuW10 significantly alters the secondary structure of histone H1. The present work is meaningful in finding novel labeling agents for fluorescence/luminescence or solid-state bioimaging. © 2010 SBIC."
2010-09-01,Development of neurons on micropatterns reveals that growth cone responds to a sharp change of concentration of laminin,"In this report we fabricated laminin (LN) stripes on a background of poly-L-lysine as substrates for the growth of rat hippocampal neurons, and found that a sharp change of the concentration of LN guides the growth of neurites by leading the growth cones in a time- and space-dependent manner. The percentage of neurites that grow along the edge of LN stripes (where there is a sharp change of concentration) decreases as a function of the concentration of LN under a threshold value. The actin cytoskeleton plays an important role in the process of growth cone's response to the sharp change of concentration of LN on micropatterns. We believe that the findings here are useful for not only fundamental studies in neuroscience, but also helpful for the design of devices or chips for nervous prosthesis. © 2010 WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim."
2010-09-01,AIDS treatment with novel anti-HIV compounds improved by nanotechnology,"The first International Symposium of Nanomedicine on AIDS ""AIDS Treatment with Novel Anti-HIV compounds Improved by Nanotechnology"" was held November 19-20, 2009 in Beijing, China. This symposium provided an international forum for presentation and discussion of exciting new advances in the emerging research area of nanobiomedical research on AIDS treatment as the focus point, as well as some issues in relevant fields such as nanobiomedical research on tumor treatment and safety evaluation of nanomedicines. Key highlights of the symposium include (1) reviewing current status of nanobiotechnology programs and their relations, more or less, with AIDS treatment; (2) reviewing current AIDS epidemiology in China and examining effectiveness and efficiency of current prevention and treatment strategies; (3) highlighting the obstacles to improve AIDS prevention and treatment, and (4) exploring innovative ways for nanotechnology to advance AIDS treatment, especially to combat HIV resistance to drugs. © 2010 American Association of Pharmaceutical Scientists."
