Date,Title,Content
2009-09-01,"Nanoparticles: Their potential toxicity, waste and environmental management","This literature review discusses specific issues related to handling of waste containing nanomaterials. The aims are (1) to highlight problems related to uncontrolled release of nanoparticles to the environment through waste disposal, and (2) to introduce the topics of nanowaste and nanotoxicology to the waste management community. Many nanoparticles used by industry contain heavy metals, thus toxicity and bioaccumulation of heavy metals contained in nanoparticles may become important environmental issues. Although bioavailability of heavy metals contained in nanoparticles can be lower than those present in soluble form, the toxicity resulting from their intrinsic nature (e.g. their size, shape or density) may be significant. An approach to the treatment of nanowaste requires understanding of all its properties - not only chemical, but also physical and biological. Progress in nanowaste management also requires studies of the environmental impact of the new materials. The authors believe Amara's law is applicable to the impact of nanotechnologies, and society might overestimate the short-term effects of these technologies, while underestimating the long-term effects. It is necessary to have basic information from companies about the level and nature of nanomaterials produced or emitted and about the expectation of the life cycle time of nanoproducts as a basis to estimate the level of nanowaste in the future. Without knowing how companies plan to use and store recycled and nonrecycled nanomaterials, development of regulations is difficult. Tagging of nanoproducts is proposed as a means to facilitate separation and recovery of nanomaterials. © 2009 Elsevier Ltd. All rights reserved."
2009-08-18,Nanotoxicity of Metal Oxide Nanoparticles in Vivo,
2009-08-01,Effect of nanoparticles on the bacterial community of the cucumber phyllosphere,"With the rapid development of nanotechnology, the security of nanomaterials has been an increasing cause for concern. In this study, the impact of titanium dioxide nanoparticles (nano-TiO2) on the phyllosphere bacterial community were analysed by both a culturable-dependent method and a polymerase chain reaction denaturing gradient gel electrophoresis (PCR-DGGE) method. The quantity of culturable phyllosphere bacteria was significantly reduced with an increased concentration of nano-TiO2. With increasing concentrations from 0.002 to 20 mg/ml of nano-TiO2, the quantity of culturable phyllosphere bacteria decreased from 1.8×106 to 3.1×105 cfu/g. The phyllosphere bacteria community was analysed by PCR-DGGE, and when the concentrations of nano-TiO2 were higher than 0.02 mg/ml, the DGGE bands were significantly lower than in the control. Sequencing results of the bands from the DGGE gel showed that there were at least seven genera in the phyllosphere bacteria. Only one uncultured bacterium was unaffected by the concentration of nano-TiO2. © China Agricultural University 2009."
2009-08-01,Overexpression of mitochondrial ferritin sensitizes cells to oxidative stress via an iron-mediated mechanism,"Mitochondrial ferritin (MtFt) is a newly identified H-ferritin-like protein expressed only in mitochondria. Previous studies have shown that its overexpression markedly affects intracellular iron homeostasis and rescues defects caused by frataxin deficiency. To assess how MtFt exerts its function under oxidative stress conditions, MtFt overexpressing cells were treated with tert-butyl-hydroperoxide (tBHP), and the effects of MtFt expression on cell survival and iron homeostasis were examined. We found that MtFt expression was associated with decreased mitochondrial metabolic activity and reduced glutathione levels as well as a concomitant increase in reactive oxygen species levels and apoptosis. Moreover, mechanistic studies demonstrated that tBHP treatment led to a prolonged decrease in cytosolic ferritins levels in MtFt-expressing cells, while ferritin levels recovered to basal levels in control counterparts. tBHP treatment also resulted in elevated transferrin receptors, followed by more iron acquisition in MtFt expressing cells. The high molecular weight desferrioxamine, targeting to lysosomes, as well as the hydrophobic iron chelator salicylaldehyde isonicotinoyl hydrazone significantly attenuated tBHP-induced cell damage. In conclusion, the current study indicates that both the newly acquired iron from the extracellular environment and internal iron redistribution from ferritin degradation may be responsible for the increased sensitivity to oxidative stress in MtFt-expressing cells. © Copyright 2009, Mary Ann Liebert, Inc. 2009."
2009-08-01,The effect of Gd@C<inf>82</inf>(OH)<inf>22</inf> nanoparticles on the release of Th1/Th2 cytokines and induction of TNF-α mediated cellular immunity,"It is known that down-regulation of the immune response may be associated with the progenesis, development and prognosis of cancer or infectious diseases. Up-regulating the immune response in vivo is therefore a desirable strategy for clinical treatment. Here we report that poly-hydroxylated metallofullerenol (Gd@C82(OH)22) has biomedical functions useful in anticancer therapy arising from immunomodulatory effects observed both in vivo and in vitro. We found that metallofullerenol can inhibit the growth of tumors, and shows specific immunomodulatory effects on T cells and macrophages. These effects include polarizing the cytokine balance towards Th1 (T-helper cell type 1) cytokines, decreasing the production of Th2 cytokines (IL-4, IL-5 and IL-6), and increasing the production of Th1 cytokines (IL-2, IFN-γ and TNF-α) in the serum samples. Immune-system regulation by this nanomaterial showed dose-dependent behavior: at a low concentration, Gd@C82(OH)22 nanoparticles slightly affected the activity of immune cells in vitro, while at a high concentration, they markedly enhanced immune responses and stimulated immune cells to release more cytokines, helping eliminate abnormal cells. Gd@C82(OH)22 nanoparticles stimulated T cells and macrophages to release significantly greater quantities of TNF-α, which plays a key role in cellular immune processes. Gd@C82(OH)22 nanoparticles are more effective in inhibiting tumor growth in mice than some clinical anticancer drugs but have negligible side effects. The underlying mechanism for high anticancer activity may be attributed to the fact that this water-soluble nanomaterial effectively triggers the host immune system to scavenge tumor cells. © 2009 Elsevier Ltd. All rights reserved."
2009-07-22,Oxidation unzipping of stable nanographenes into joint spin-rich fragments,"When an all-benzenoid nanographene is linearly unzipped into oxygen-joined fragments, the oxidized benzenoid rings (aromatic sextets) selectively adopt the low-spin (ΔS = 0) or high-spin conformation (ΔS = 1) to yield the thermally most stable isomer. The selection of the conformation depends simply on the position of the aromatic sextets: the inner ones prefer the high-spin conformation, whereas the peripheral ones prefer the low-spin conformation. Therefore, the resulting most stable isomer has a total spin whose value equals the number of inner aromatic sextets (ni) along the oxidizing line. The nanographene fragments contained in this isomer have a ferromagnetic spin coupling. Due to the tautomerization between the high-spin and low-spin conformations, there also exist other possible isomers with higher energies and with spins at ground state ranging from 0 to (ni - 1). The rich geometrically correlated spins and the adjustable energy gaps indicate great potential of the graphene oxides in spintronic devices. © 2009 American Chemical Society."
2009-07-06,Nanotechnology in food production: Advances and problems,"Presented article is a review of the modern data on nanotechnology use in food manufacturing. There are discussed the basic scopes of nanotechnology application in food industry. One of the main problems arising in connection with introduction of nanotechnology in food, is an absence of reliable methods of identification and the control of nanoparticles is in structure of foodstuff including the control of their authenticity. Other problem is connected to necessity of an estimation of the risks connected to presence of potentially toxic nanoparticles in food. The analysis of foreign experience of researches in the given area alloies to formulate methodological approaches to formation of domestic system of nanosafety."
2009-07-01,Building scientific progress without borders: Nanobiology and nanomedicine in China and the U.S.,
2009-06-30,Mre11-Rad50-Nbs complex is required to cap telomeres during Drosophila embryogenesis,"Using Drosophila as a model system, we identified here a stringent requirement for Mre11-Rad50-Nbs (MRN) function in telomere protection during early embryonic development. Animals homozygous for hypomorphic mutations in either mre11 or nbs develop normally with minimal telomere dysfunction. However, they produce inviable embryos that succumb to failure of mitosis caused by covalent fusion of telomeric DNA. Interestingly, the molecular defect is not the absence of MRN interaction or of Mre11 nuclease activities, but the depletion of the maternal pool of Nbs protein in these embryos. Because of Nbs depletion, Mre11 and Rad50 (MR) are excluded from chromatin. This maternal effect lethality in Drosophila is similar to that seen in mice carrying hypomorphic mrn mutations found in human patients, suggesting a common defect in telomere maintenance because of the loss of MRN integrity."
2009-06-29,Fullerene derivatives protect endothelial cells against NO-induced damage,"Functional fullerene derivatives have been demonstrated with potent antioxidation properties. Nitric oxide (NO) is a free radical that plays a part in leading to brain damage when it is accumulated to a high concentration. The possible scavenging activity of NO by the hydroxylated fullerene derivative C60(OH)22 and malonic acid derivative C 60(C(COOH)2)2 was investigated using primary rat brain cerebral microvessel endothelial cells (CMECs). Results demonstrate that sodium nitroprusside (SNP), used as an NO donor, caused a marked decrease in cell viability and an increase in apoptosis. However, fullerene derivatives can remarkably protect against the apoptosis induced by NO assault. In addition, fullerene derivatives can also prevent NO-induced depolymerization of cytoskeleton and damage of the nucleus and accelerate endothelial cell repair. Further investigation shows that the sudden increase of the intercellular reactive oxygen species (ROS) induced by NO was significantly attenuated by post-treatment with fullerene derivatives. Our results suggest that functional fullerene derivatives are potential applications for NO-related disorders. © 2009 IOP Publishing Ltd."
2009-06-01,Fabrication and photocatalytic activity of Pt-inserted titania nanotubes,"Titania nanotubes (TNTs) were synthesized by hydrothermal treatment of rutile-phase TiO2 nanoparticals in NaOH solution at 110°C for 24 hours. After drying in aceton for 36 h, the TNTs were under vacuum drying for 24 h at room temperature. The Pt-inserted titania nanotubes (Pt/TNTs) were obtained by filling H2PtCl6 ethanol solution into the TNTs after vacuum drying. The characterizations of the as-synthesized samples were confirmed by TEM, XRD, and UV-Vis. The photocatalytic activity of the Pt/TNTs was investigated by photo-induced decomposition of methyl orange (MO) under the main 365 nm UV-light. In order to comparison, the photocatalytic activity of both the rutile-phase TiO2 nanoparticles and pure TNTs were also investigated at the same time under the same experimental conditions. The TEM images show that the TNTs are hollow, a few hundred nanometers long, and the inner/outer diameter is about 6/10 nm. The crystal structure of TNTs is H2Ti2O5·H2O with a little Na. Both the shape and the crystalline of the TNTs are not changed after the modification. The oval or round Pt0 nanoparticals, about 3 nm in diameter, are found only in the nanotubes. Pt/TNTs exhibit enhanced absorption at the visible range in the UV-Vis spectra and its start absorption band edge (λ0≈457 nm) is obviously redshifted compared to the rutile-phase TiO2 nanoparticals and pure TNTs. The Pt nanoparticles are found to significantly enhance the photocatalytic activity of TNTs. Pt/TNTs are demonstrated to be highly efficient for the UV-light induced photocatalytic decomposition of MO compared to both the rutile-phase TiO2 nanoparticals and pure TNTs. After irradiation for 60 min, the photocatalysis decomposition rate of MO in rutile-phase TiO2 nanoparticals, TNTs and Pt/TNTs are 46.8%, 57.2% and 84.6% respectively."
2009-05-15,Characterization of the ATPase activity of a novel chimeric fusion protein consisting of the two nucleotide binding domains of MRP1,"Nucleotide Binding Domains (NBDs) are responsible for the ATPase activity of the multidrug resistance protein 1 (MRP1). A series of NBD1-linker-NBD2 chimeric fusion proteins were constructed, expressed and purified, and their ATPase activities were analyzed. We report here that a GST linked NBD1642-890-GST-NBD21286-1531 was able to hydrolyze ATP at a rate of about 4.6 nmol/mg/min (Km = 2.17 mM, Vmax = 12.36 nmol/mg/min), which was comparable to the purified and reconstituted MRP1. In contrast, neither a mixture of NBD1 and GST-NBD2 nor the NBD1-GST-NBD1 fusion protein showed detectable ATPase activity. Additionally, the E1455Q mutant was found to be nonfunctional. Measurements by both MIANS labeling and circular dichroism spectroscopy revealed significant conformational differences in the NBD1-GST-NBD2 chimeric fusion protein compared to the mixture of NBD1 and GST-NBD2. The results suggest a direct interaction mediated by GST between the two NBDs of MRP1 leading to conformational changes which would enhance its ATPase activity. © 2009 Elsevier Inc. All rights reserved."
2009-05-01,Financial disclosure and toxic products: Encouraging wall street to anticipate product risk and exercise precaution,"Amidst discussion by policymakers about how regulators’ failure to ensure disclosure of risks contributed to the current financial crisis, we assess how emerging product toxicity risks are addressed in companies’ financial reports. Will corporations blindside investors with “the next asbestos?” Existing disclosures are found lacking in the specificity needed to forewarn of liabilities and reputational damage from the use of potentially harmful materials— from nanotechnologies, to asthmagens, to perfluorinated compounds. Improved standards could protect investors while also enhancing corporate incentives to use safer materials. Reforms by the Securities and Exchange Commission and the Financial Accounting Standards Board are recommended."
2009-04-29,Erratum to 'p- and n-Type Ba<inf>8</inf>Ga<inf>16</inf>Ge<inf>30</inf> studied by X-ray photoelectron spectroscopy' [Chem. Phys. Lett. 472 (2009) 60] (DOI:10.1016/j.cplett.2009.02.061),
2009-04-15,Electrochemistry of symmetrical fullerene dimer C<inf>121</inf> film modified electrodes,"C121 and C121/didodecyldimethylammonium bromide (DDAB) film modified electrodes have been constructed and their electrochemistry has been studied. In the acetonitrile solution containing 0.1 M tetrabutylammonium perchlorate, the C121 films show three couples of relatively stable redox peaks corresponding to three two-electron transfer processes involving reduction of two fullerene units in the dimers. In an aqueous solution containing 0.1 M tetrabutylammonium bromide, the C121 films display an irreversible reduction peak, whereas the C121/DDAB films display two couples of quasi-reversible redox peaks with the splitting first peak, and the C121/DDAB films have good reversibility and stability in the aqueous solution due to existence of DDAB. All of these experimental results indicate that voltammetric behaviors of the C121 films are different from those of C60 films due to different structures though C121 is carbon-bridged C60 dimer, and the common characteristics are that their electrochemical behaviors are dependent on the nature of solvent and cation of supporting electrolyte. Furthermore, electrocatalysis of H2O2 at the C121/DDAB films was explored in the aqueous solution, which indicates that C121 is a good electron-transfer mediator. © 2009 Elsevier B.V. All rights reserved."
2009-04-08,Carbon nanotube based artificial water channel protein: Membrane perturbation and water transportation,"We functionalized double-walled carbon nanotubes (DWCNTs) as artificial water channel proteins. For the first time, molecular dynamics simulations show that the bilayer structure of DWCNTs is advantageous for carbon nanotube based transmembrane channels. The shielding of the amphiphilic outer layer could guarantee blocompatlblllty of the synthetic channel and protect the Inner tube (functional part) from disturbance of the membrane environment. This novel design could promote more sophisticated nanoblodevlces which could function in a bioenvironment with high blocompatlblllty. © 2009 American Chemical Society."
2009-04-06,p- and n-Type Ba<inf>8</inf>Ga<inf>16</inf>Ge<inf>30</inf> studied by X-ray photoelectron spectroscopy,"The electronic properties of p- and n-type Ba8Ga16Ge30 (BGG) are studied using soft X-ray photoelectron spectroscopy at a high-energy facility. Three bands are resolved in the valence band region. The first band for n-type BGG is sensitive to temperature, while the second band is sensitive for p-type BGG. The change in the ratio of Ba to Ga, from which the carrier type is controlled in this system, modifies the positions of Ga residing at the larger (Ga-CGe)24 cage. This modification in the host network is responsible for the large differences observed in electronic properties of p- and n-BGGs in this clathrate family. © 2009 Elsevier B.V. All rights reserved."
2009-04-01,Synchrotron radiation photoelectron spectroscopy study of dextran-coated Fe<inf>3</inf>O<inf>4</inf> magnetic nanoparticles,"Dextran-coated Fe3O4 nanoparticles were prepared by untrasonification of Fe3O4 nanoparticles with dextran at 85°C in sodium citrate medium. The surface chemical component, structure and bond of uncoated and dextran-coated nanoparticles were measured by synchrotraon radiation XPS (X-ray photoelectron spectroscopy). Qualitative and quantitative analysis of Cls and Ols of Fe3O4 and dextran-Fe3O4 showed that the Fe3O4 nanoparticles were successively coated by sodium citrate via Fe-O-C bond, and dextrans, which can be linked with their carboxylate moiety via hydrogen bond. Sodium citrate could enhance the disperse stability of reaction system and hydrophilicity of dextran-Fe3O4."
2009-04-01,Influence of titanium dioxide nanoparticles on speciation and bioavailability of arsenite,"In this study, the influence of the co-existence of TiO2 nanoparticles on the speciation of arsenite [As(III)] was studied by observing its adsorption and valence changing. Moreover, the influence of TiO2 nanoparticles on the bioavailability of As(III) was examined by bioaccumulation test using carp (Cyprinus carpio). The results showed that TiO2 nanoparticles have a significant adsorption capacity for As (III). Equilibrium was established within 30 min, with about 30% of the initial As (III) being adsorbed onto TiO2 nanoparticles. Most of aqueous As (III) was oxidized to As(V) in the presence of TiO2 nanoparticles under sunlight. The carp accumulated considerably more As in the presence of TiO2 nanoparticles than in the absence of TiO2 nanoparticles, and after 25-day exposure, As concentration in carp increased by 44%. Accumulation of As in viscera, gills and muscle of the carp was significantly enhanced by the presence of TiO2 nanoparticles. © 2008 Elsevier Ltd. All rights reserved."
2009-03-01,Cellular biological effects of carbon nanomaterials,"Carbon nanomaterials include fullerenes, metallofullerenes, carbon nanotubes, and their derivatives. Their novel functions have been well investigated in basic science, and many uses/applications have been reported in the environmental and biomedical fields. Therefore, understanding the processes of their cellular interactions with living cells is of significant importance for exploiting their applications in biomedical fields. In particular, if they could enter the cell, the process of internalization, their localization in intracellular compartments, and their succedent effects on the cellular functions, the current findings for these aspects are summarized in this paper. We aim to provide the basic knowledge for people who are intereted in the development of the biomedical applications of these carbon nanomaterials."
2009-02-06,Particokinetics and extrapulmonary translocation of intratracheally instilled ferric oxide nanoparticles in rats and the potential health risk assessment,"Exposure to nanoparticles has presented potential risks to human cardiorespiratory systems. Pulmonary retention and extrapulmonary redistribution of inhaled nanoparticles have been considered to be important contributing factors of cardiorespiratory diseases. In the present work, 22-nm 59Fe2O3 nanoparticles (radioactive isotope 59 <Fe-labeled ferric oxide nanoparticles) were intratracheally instilled into the male Sprague-Dawley rats at a dose of 4 mg/rat. Extrapulmonary distribution of 59Fe2O3 in organs and its metabolism in lung, blood, urine, and feces were measured for 50 days of exposure. Phagocytosis and clearance of agglomerated nano-Fe2 O3 by monocytes/macrophages were observed by histopathology and inductively coupled plasma-mass spectrometry examination. Our results showed intratracheal-instilled nano-59Fe2 O3 could pass through the alveolar-capillary barrier into systemic circulation within 10 min that consisted with one-compartment kinetic model. The nano-59Fe2O3 in the lung was distributed to organs rich in mononuclear phagocytes, including liver, spleen, kidney and testicle. The plasma elimination half-life of nano-59Fe2O3 was 22.8 days and the lung clearance rate was 3.06 μg/day, indicating the systemic accumulation and lung retention had occurred. The deposited nano-Fe2 O3 in interstitial lung was probably contributed by the particles escaping from alveolar macrophages phagocytosis and macrophages clearance function overloading. Our results suggest that the effect of Fe2O3 nanoparticles exposure, even at low concentration, should be assessed because of the potential lung and systemic cumulative toxicity of the nanoparticles. © The Author 2008. Published by Oxford University Press on behalf of the Society of Toxicology. All rights reserved."
2009-02-01,Chain fullerene C60=C=C60=C=C60: Possible way to all-carbon polymers,"In this paper,we firstly report a simple but very useful process to extend fullerene chains from monomers via C-bridges: C - C60-C-C60 - C60-C-C60-C-C60, similar to extending CH4 or CH2=CH2 to synthesize longer alkyl or alkene chains and these-based materials. The self- assembled formation of C60-C-C60-C-C from C60-C-C60 was found to be an isomer- selective process. The results offer a valuable access to C60-based new materials of diverse functionalities, and an implication to the large scale utilization of C60 in polymerscience. Copyright © 2009 American Scientific Publishers All rights reserved."
2009-02-01,Down-regulation of PKCζ expression inhibits chemotaxis signal transduction in human lung cancer cells,"Metastasis is the major cause of mortality in lung cancer. Chemotaxis plays a vital role in cancer cell metastasis. In the current study, we reported that epidermal growth factor (EGF) induced a robust chemotaxis of A549 and H1299 cells, two representative human non-small cell lung cancer (NSCLC) cells. Chelerythrine chloride, an inhibitor of all protein kinase C (PKC) isozymes, significantly reduced the chemotactic capacity of NSCLC cells while inhibitors of classical or novel PKC isozymes, such as Gö6976, calphostin C, or Gö6850, showed no effect, which suggested that atypical PKC might be involved in the chemotactic process of NSCLC cells. EGF-elicited translocation and phosphorylation of atypical PKCζ, indicating that EGF could activate PKCζ. Treatment with a PKCζ specific inhibitor, a myristoylated pseudosubstrate, blocked the chemotaxis in a dose-dependent manner, further confirming that atypical PKCζ was required for NSCLC chemotaxis. Mechanistic studies suggested that PKCζ was regulated by phosphatidylinositol 3 kinase (PI3K)/Akt. Furthermore, PKCζ-mediated chemotaxis by regulating actin polymerization and cell adhesion. Taken together, our study suggested that PKCζ was required in NSCLC cell chemotaxis, thus could be used as a target to develop anti-lung cancer metastasis therapies. © 2008."
2009-02-01,The scavenging of reactive oxygen species and the potential for cell protection by functionalized fullerene materials,"We demonstrated that three different types of water-soluble fullerenes materials can intercept all of the major physiologically relevant ROS. C60(C(COOH)2)2, C60(OH)22, and Gd@C82(OH)22 can protect cells against H2O2-induced oxidative damage, stabilize the mitochondrial membrane potential and reduce intracellular ROS production with the following relative potencies: Gd@C82(OH)22 ≥ C60(OH)22 > C60(C(COOH)2)2. Consistent with their cytoprotective abilities, these derivatives can scavenge the stable 2,2-diphenyl-1-picryhydrazyl radical (DPPH), and the reactive oxygen species (ROS) superoxide radical anion (O2{radical dot}-), singlet oxygen, and hydroxyl radical (HO{radical dot}), and can also efficiently inhibit lipid peroxidation in vitro. The observed differences in free radical-scavenging capabilities support the hypothesis that both chemical properties, such as surface chemistry induced differences in electron affinity, and physical properties, such as degree of aggregation, influence the biological and biomedical activities of functionalized fullerenes. This represents the first report that different types of fullerene derivatives can scavenge all physiologically relevant ROS. The role of oxidative stress and damage in the etiology and progression of many diseases suggests that these fullerene derivatives may be valuable in vivo cytoprotective and therapeutic agents. © 2008 Elsevier Ltd."
2009-01-01,Dispersion and stability of TiO<inf>2</inf> nanoparticles synthesized by laser pyrolysis in aqueous suspensions,"Nanoparticles of titanium dioxide (TiO2) were synthesized by the laser pyrolysis method at pilot scale using an organometallic aerosol injected in the reactor. In order to secure the global process of nanoparticle production, we investigate the liquid recovery of the raw powders. The goal was to recover the nanopowders directly in water at the exit of the reaction zone mainly for safety reasons. For that, the dispersion of TiO2 nanopowder in water using a dispersing agent was optimized and comparison of the powder characteristics produced after a dry or a liquid recovery was done. © 2009 IOP Publishing Ltd."
2009-01-01,"Guidelines for safe handling, use and disposal of nanoparticles","Health, safety and environmental (HSE) risks of a technology is an inseparable part of it which threatens all exposed employees. It has been proved for many years that exposure to particles, in an occupational setting, could be linked with the onset of lung diseases, such as pneumoconiosis, chronic obstructive pulmonary disease (COPD), and mesotelioma and lung cancer. Nanoparticles, due to their unique characteristics including; small size, shape, high surface area, charge, chemical properties, solubility, and degree of agglomeration can cross cell boundaries or pass directly from the lungs into the blood stream and ultimately reach to all of the organs in the body. This is the reason why they may pose higher risk than the same mass and material of larger particles. Moreover, biodegradation of nanoparticles by some kinds of fungi (like wood decay fungi) may result in metabolites which may be toxic to microorganisms under aerobic and anaerobic conditions. Bacteria and living cells can take up nanoparticles, providing the basis for potential bioaccumulation in the food chain. Considering Iran's prominent position in nanotechnologies and fast-growing in research and industrial activities, controlling nanoparticles related HSE risks should be highly considered. In general, there are three main approaches to risk and exposure control: engineering techniques, administrative means and personal protective equipments. These complementary approaches especially engineering techniques should be considered starting with the design stage of an industrial process. Administrative means of control constitute an additional approach when the other methods have not achieved the expected control levels. Administrative means of control must never substitute for engineering techniques, which always be performed according to standard practices. In some situations, due to insufficiently advanced technology and prohibitive costs, engineering measerus can not be implemended. In these situations, performing administrative means of control constitute other ways of limiaiting the occupational exposure risks. Accordingly, to minimize the risks from know and unknown health, safety and invironment hazards in research and occupational setting of the country, guideline for safe handling, use and disposal of manopractical has provided. © 2009 IOP Publishing Ltd."
2009-01-01,Explosion risks from nanomaterials,"Emerging nanomanufactured products are being incorporated in a variety of consumer products ranging from closer body contact products (i.e. cosmetics, sunscreens, toothpastes, pharmaceuticals, clothing) to more remote body-contact products (electronics, plastics, tires, automotive and aeronautical), hence posing potential health and environmental risks. The new field of nanosafety has emerged and needs to be explored now rather than after problems becomes so ubiquitous and difficult to treat that their trend become irreversible. Such endeavour necessitates a transdisciplinary approach. A commonly forgotten and/or misunderstood risk is that of explosion/detonation of nanopowders, due to their high specific active surface areas. Such risk is emphasized and illustrated with the present development of an appropriate risk analysis. For this particular risk, a review of characterization methods and their limitations with regard to nanopowders is presented and illustrated for a few organic and metallic nanopowders. © 2009 IOP Publishing Ltd."
2009-01-01,Simultaneous determination of trace Cr(III) and Cr(VI) in water using ion-pairing reversed phase chromatography - Inductively coupled plasma mass spectrometry,"A method was developed to simultaneously determine trace chromium species in water using ion-pairing reversed phase chromatography (RPIPC)-inductively coupled plasma mass spectrometer (ICP-MS). The chromatographic parameters were optimized to get the best separation, including the pH value of mobile phase, the concentrations of ion-pair reagent and methanol and the addition of EDTA in the mobile phase. The optimium mobile phase was 2.0 mmol/L tetrabutylammonium(TBA), 5% methanol(v/v), pH=5.5. Using collision cell technology to eliminate the mass interferences of 40Ar 12C+ and 35Cl16OH+ in the analysis of 52Cr+, and the detection limits of Cr(III) and Cr(VI) were 0.15 μg/L and 0.16 μg/L for 100 μL injections. The recovery range of spiked Cr(III) and Cr(VI) in water samples was 93.6%-106.2% and the RSDs were less than 4% (n =3). The results were satisfying when analyzing the chromium speciation in drinking water and rain water using this method."
2009-01-01,Effects of several nanooxides on the hatching rate of zebrafish embryos,"The ecotoxicological impacts of nanooxides (nano-ZnO, nano-TiO2, nano-Fe2O3, nano-Fe3O4 and nano-SiO2) were studied by observing the hatching rate of zebrafish embryos at 96h. Different nanooxides had different effects on hatching rate of zebrafish embryos, suggesting that the toxicity was much related to their own components. Nano-ZnO decreased the hatching rate of embryos in a concentration-dependent way and had a higher toxicity. At low concentration, the inhibition of nano-ZnO on embryo hatching was more severe than Zn2+ of the same concentration, probably due to its own special properties. The hatching rate of zebrafish embryos did not affected by nano-FeO at low conenttation, but was inhibited at high concentration. Other nanooxides, including nano-TiO2, nano-Fe3O4 and nano-SiO2, had little effect on embryo hatching."
2009-01-01,Particle size distribution of iron nanomaterials in biological medium by SR-SAXS method,"A better understanding of biological effects of nanomaterials in organisms requests knowledge of the physicochemical properties of nanomaterials in biological systems. Affected by high concentration salts and proteins in biological medium, nanoparticles are much easy to agglomerate, hence the difficulties in characterizing size distribution of the nanomaterials in biological medium. In this work, synchrotron radiation small angle X-ray scattering (SR-SAXS) was used to determine size distributions of Fe, Fe2O3 and Fe3O4 nanoparticles of various concentrations in PBS and DMEM culture medium. The results show that size distributions of the nanomaterials could perfectly analyzed by SR-SAXS. The SR-SAXS data were not affected by the particle content and types of the dispersion medium. It is concluded that SR-SAXS can be used for size measurement of nanomaterials in unstable dispersion systems."
2009-01-01,Neurotoxicity of low-dose repeatedly intranasal instillation of nano- and submicron-sized ferric oxide particles in mice,"Olfactory tract has been demonstrated to be an important portal for inhaled solid nanoparticle transportation into the central nervous system (CNS). We have previously demonstrated that intranasally instilled Fe2O 3 nanoparticles could transport into the CNS via olfactory pathway. In this study, we investigated the neurotoxicity and size effect of repeatedly low-dose (130 μg) intranasal exposure of nano- and submicron-sized Fe 2O3 particles (21 nm and 280 nm) to mice. The biomarkers of oxidative stress, activity of nitric oxide synthases and release of monoamine neurotransmitter in the brain were studied. Our results showed that significant oxidative stress was induced by the two sizes of Fe2O3 particles. The activities of GSH-Px, Cu,Zn-SOD, and cNOS significantly elevated and the total GSH and GSH/GSSG ratio significantly decreased in the olfactory bulb and hippocampus after the nano- and submicron-sized Fe2O 3 particle treatment (p < 0.05). The nano-sized Fe 2O3 generally induced greater alteration and more significant dose-effect response than the submicron-sized particle did. Some slight perturbation of monoamine neurotransmitters were found in the hippocampus after exposure to the two sizes of Fe2O3 particle. The TEM image showed that some ultrastructural alterations in nerve cells, including neurodendron degeneration, membranous structure disruption and lysosome increase in the olfactory bulb, slight dilation in the rough endoplasmic reticulum and lysosome increase in the hippocampus were induced by the nano-sized Fe2O3 treatment. In contrast, in the submicron-sized Fe2O3 treated mice, slightly swollen mitochondria and some vacuoles were observed in the olfactory bulb and hippocampus, respectively. These results indicate that intranasal exposure of Fe2O3 nanoparticles could induce more severe oxidative stress and nerve cell damage in the brain than the larger particle did. This is the first study to compare the neurotoxicity of nano- and submicron-sized Fe2O3 particles in the central nervous system after long-term and low-dose intranasal exposure. © 2008 Springer Science+Business Media B.V."
2008-12-15,Potential neurological lesion after nasal instillation of TiO<inf>2</inf> nanoparticles in the anatase and rutile crystal phases,"Nanoscale titanium dioxide (TiO2) is massively produced and widely used in living environment, which hence make the potential risk to human health. Central nervous system (CNS) is the potential susceptible target of inhaled nanoparticles, but the studies on this aspect are limited so far. We report the accumulation and toxicity results in vivo of two crystalline phases of TiO2 nanoparticles (80 nm, rutile and 155 nm, anatase; purity >99%). The female mice were intranasally instilled with 500 μg of TiO2 nanoparticles suspension every other day for 30 days. Synchrotron radiation X-ray fluorescence analysis (SRXRF) and inductively coupled plasma mass spectrometry (ICP-MS) were used to determine the contents of titanium in murine brain. Then, the pathological examination of brain tissue, oxidative stress-mediated responses, and levels of neurochemicals in the brain of exposed mice were also analyzed. The obvious morphological changes of hippocampal neurons and increased GFAP-positive astrocytes in the CA4 region were observed, which were in good agreements with higher Ti contents in the hippocampus region. Oxidative stress occurred obviously in whole brain of exposed mice such as lipid peroxidation, protein oxidation and increased activities of catalase, as well as the excessive release of glutamic acid and nitric oxide. These findings indicate anatase TiO2 nanoparticles exhibited higher concern on some tested biological effects. To summarize, results provided the preliminary evidence that nasal instilled TiO2 nanoparticles could be translocated into the central nervous system and cause potential lesion of brain, and the hippocampus would be the main target within brain. © 2008 Elsevier Ireland Ltd. All rights reserved."
